Tennis US Open 2011 Mens Tournament The Final Djokovic v Nadal 
Match Odds
1315857600000
Mon Sep 12 21:00:00 BST 2011
Timestamp,Inplay delay,Market status,Selection ID,Selection name,BP1,BV1,LP1,LV1,Total matched,LPM
1315865052864,5,ACTIVE,2251410,Rafael Nadal,9.0,696.36,9.2,40.0,2129486.5,9.0,
1315865053864,5,ACTIVE,2249229,Novak Djokovic,1.12,21030.75,1.13,44713.48,1.883031E7,1.12,
1315865053864,5,ACTIVE,2251410,Rafael Nadal,9.0,696.36,9.2,46.0,2129486.5,9.0,
1315865054864,5,ACTIVE,2249229,Novak Djokovic,1.12,21024.75,1.13,44710.96,1.8830322E7,1.12,
1315865054864,5,ACTIVE,2251410,Rafael Nadal,9.0,696.36,9.2,46.0,2129486.5,9.0,
1315865055864,5,ACTIVE,2249229,Novak Djokovic,1.12,21018.46,1.13,44710.96,1.8830334E7,1.12,
1315865055864,5,ACTIVE,2251410,Rafael Nadal,9.0,546.36,9.2,48.0,2129786.5,9.0,
1315865056864,5,ACTIVE,2249229,Novak Djokovic,1.12,20532.94,1.13,44728.11,1.88316E7,1.12,
1315865057864,5,ACTIVE,2249229,Novak Djokovic,1.12,20532.94,1.13,44689.65,1.8831676E7,1.13,
1315865058864,5,ACTIVE,2249229,Novak Djokovic,1.12,19325.3,1.13,44689.65,1.8834092E7,1.12,
1315865058864,5,ACTIVE,2251410,Rafael Nadal,9.0,546.36,9.2,58.0,2129786.5,9.0,
1315865059864,5,ACTIVE,2249229,Novak Djokovic,1.12,19299.57,1.13,33193.12,1.8854142E7,1.12,
1315865059864,5,ACTIVE,2251410,Rafael Nadal,9.0,546.36,9.2,58.0,2129786.5,9.0,
1315865060864,5,ACTIVE,2249229,Novak Djokovic,1.12,19208.65,1.13,33208.12,1.8854154E7,1.12,
1315865060864,5,ACTIVE,2251410,Rafael Nadal,9.0,546.36,9.2,65.59,2129786.8,9.2,
1315865061864,5,ACTIVE,2249229,Novak Djokovic,1.12,19206.65,1.13,32779.27,1.8854158E7,1.12,
1315865061864,5,ACTIVE,2251410,Rafael Nadal,9.0,546.36,9.2,53.15,2129811.5,9.2,
1315865062864,5,ACTIVE,2249229,Novak Djokovic,1.12,18956.0,1.13,32779.27,1.8854364E7,1.12,
1315865062864,5,ACTIVE,2251410,Rafael Nadal,9.0,546.36,9.2,51.73,2129811.5,9.2,
1315865063864,5,ACTIVE,2249229,Novak Djokovic,1.12,18923.1,1.13,31912.99,1.8854448E7,1.13,
1315865063864,5,ACTIVE,2251410,Rafael Nadal,9.0,546.36,9.2,25.3,2129869.5,9.2,
1315865064864,5,ACTIVE,2249229,Novak Djokovic,1.12,17619.39,1.13,32137.46,1.8857054E7,1.12,
1315865064864,5,ACTIVE,2251410,Rafael Nadal,9.0,396.36,9.2,25.3,2130169.5,9.0,
1315865065864,5,ACTIVE,2249229,Novak Djokovic,1.12,17224.25,1.13,31922.46,1.8858276E7,1.12,
1315865065864,5,ACTIVE,2251410,Rafael Nadal,9.2,77.62,9.4,215.89,2130237.2,9.2,
1315865066864,5,ACTIVE,2249229,Novak Djokovic,1.12,16795.4,1.13,30074.75,1.8859132E7,1.12,
1315865066864,5,ACTIVE,2251410,Rafael Nadal,9.2,2577.62,9.4,211.6,2130245.8,9.4,
1315865067864,5,ACTIVE,2249229,Novak Djokovic,1.12,15935.69,1.13,29862.68,1.8859562E7,1.13,
1315865067864,5,ACTIVE,2251410,Rafael Nadal,9.2,2568.18,9.4,211.6,2130256.2,9.2,
1315865068864,5,ACTIVE,2249229,Novak Djokovic,1.12,15935.69,1.13,29860.68,1.8859566E7,1.13,
1315865068864,5,ACTIVE,2251410,Rafael Nadal,9.2,2568.18,9.4,192.6,2130294.2,9.4,
1315865069864,5,ACTIVE,2249229,Novak Djokovic,1.12,13589.76,1.13,29871.71,1.8866756E7,1.12,
1315865069864,5,ACTIVE,2251410,Rafael Nadal,9.2,2568.18,9.4,197.6,2130294.2,9.4,
1315865070864,5,ACTIVE,2249229,Novak Djokovic,1.12,13589.76,1.13,29871.71,1.8866756E7,1.12,
1315865070864,5,ACTIVE,2251410,Rafael Nadal,9.2,2556.18,9.4,197.6,2130318.2,9.2,
1315865071864,5,ACTIVE,2249229,Novak Djokovic,1.12,10591.73,1.13,29865.41,1.8868736E7,1.12,
1315865072864,5,ACTIVE,2249229,Novak Djokovic,1.12,10591.73,1.13,29865.41,1.8868736E7,1.12,
1315865072864,5,ACTIVE,2251410,Rafael Nadal,9.2,14.99,9.4,197.6,2130400.5,9.2,
1315865073864,5,ACTIVE,2249229,Novak Djokovic,1.12,72.04,1.13,29863.41,1.8868834E7,1.13,
1315865073864,5,ACTIVE,2251410,Rafael Nadal,9.2,14.99,9.4,164.38,2130467.0,9.4,
1315865074864,5,ACTIVE,2249229,Novak Djokovic,1.11,5566.87,1.12,27.95,1.8868978E7,1.12,
1315865074864,5,ACTIVE,2251410,Rafael Nadal,9.2,8.98,9.4,137.79,2130532.2,9.2,
1315865075864,5,ACTIVE,2249229,Novak Djokovic,1.11,5566.87,1.12,27.95,1.8868978E7,1.12,
1315865075864,5,ACTIVE,2251410,Rafael Nadal,9.2,18.43,9.4,137.79,2130541.2,9.2,
1315865076864,5,ACTIVE,2249229,Novak Djokovic,1.11,12770.87,1.13,16198.77,1.8896176E7,1.13,
1315865076864,5,ACTIVE,2251410,Rafael Nadal,8.4,63.0,8.6,373.96,2130801.5,8.6,
1315865077864,5,ACTIVE,2249229,Novak Djokovic,1.13,10082.41,1.14,2138.56,1.8927574E7,1.13,
1315865077864,5,ACTIVE,2251410,Rafael Nadal,8.4,63.0,8.6,373.96,2130801.5,8.6,
1315865078864,5,ACTIVE,2249229,Novak Djokovic,1.13,73.72,1.14,2138.56,1.8927622E7,1.13,
1315865078864,5,ACTIVE,2251410,Rafael Nadal,8.4,63.0,8.6,369.67,2130810.0,8.6,
1315865079864,5,ACTIVE,2249229,Novak Djokovic,1.11,12998.16,1.12,466.11,1.8929908E7,1.11,
1315865080864,5,ACTIVE,2249229,Novak Djokovic,1.13,26836.4,1.14,2023.62,1.893107E7,1.14,
1315865081864,5,ACTIVE,2249229,Novak Djokovic,1.13,26308.22,1.14,269.23,1.8932126E7,1.13,
1315865081864,5,ACTIVE,2251410,Rafael Nadal,8.4,63.0,8.6,369.67,2130810.0,8.6,
1315865082864,5,ACTIVE,2249229,Novak Djokovic,1.13,25463.13,1.14,269.23,1.8933842E7,1.13,
1315865082864,5,ACTIVE,2251410,Rafael Nadal,8.4,63.0,8.6,369.67,2130810.0,8.6,
1315865083864,5,ACTIVE,2249229,Novak Djokovic,1.13,31375.39,1.14,269.23,1.8933842E7,1.13,
1315865083864,5,ACTIVE,2251410,Rafael Nadal,7.4,63.0,8.0,154.13,2131142.2,8.0,
1315865084864,5,ACTIVE,2249229,Novak Djokovic,1.13,25890.77,1.14,269.23,1.8933858E7,1.13,
1315865084864,5,ACTIVE,2251410,Rafael Nadal,7.4,63.0,8.0,148.66,2131153.2,8.0,
1315865085864,5,ACTIVE,2249229,Novak Djokovic,1.13,25910.77,1.14,242.44,1.8933912E7,1.14,
1315865085864,5,ACTIVE,2251410,Rafael Nadal,7.4,63.0,8.0,148.66,2131153.2,8.0,
1315865086864,5,ACTIVE,2249229,Novak Djokovic,1.13,25904.46,1.14,1242.44,1.8933924E7,1.13,
1315865086864,5,ACTIVE,2251410,Rafael Nadal,7.4,63.0,8.4,10.0,2131153.2,8.0,
1315865087864,5,ACTIVE,2249229,Novak Djokovic,1.13,33095.85,1.14,1242.44,1.8933924E7,1.13,
1315865088864,5,ACTIVE,2249229,Novak Djokovic,1.14,2137.56,1.15,4314.74,1.8936854E7,1.14,
1315865089864,5,ACTIVE,2249229,Novak Djokovic,1.14,2897.62,1.15,4314.74,1.8936952E7,1.14,
1315865089864,5,ACTIVE,2251410,Rafael Nadal,7.4,63.0,8.4,10.0,2131166.8,8.2,
1315865090864,5,ACTIVE,2249229,Novak Djokovic,1.14,2897.62,1.15,4000.35,1.8936952E7,1.14,
1315865090864,5,ACTIVE,2251410,Rafael Nadal,8.0,17.49,8.4,10.0,2131166.8,8.2,
1315865091864,5,ACTIVE,2249229,Novak Djokovic,1.13,20594.41,1.15,4000.35,1.8968134E7,1.13,
1315865091864,5,ACTIVE,2251410,Rafael Nadal,7.4,63.0,8.4,14.09,2131178.8,7.8,
1315865092864,5,ACTIVE,2249229,Novak Djokovic,1.12,65212.21,1.13,9727.4,1.9017406E7,1.13,
1315865092864,5,ACTIVE,2251410,Rafael Nadal,7.4,63.0,8.4,8.32,2131184.5,8.4,
1315865093864,5,ACTIVE,2249229,Novak Djokovic,1.14,3793.15,1.15,4000.35,1.9039374E7,1.14,
1315865093864,5,ACTIVE,2251410,Rafael Nadal,8.0,2.0,9.4,210.29,2131309.0,8.6,
1315865094864,5,ACTIVE,2249229,Novak Djokovic,1.12,65641.06,1.13,6016.97,1.9047324E7,1.13,
1315865094864,5,ACTIVE,2251410,Rafael Nadal,8.4,37.74,9.4,210.29,2131311.0,8.6,
1315865095864,5,ACTIVE,2249229,Novak Djokovic,1.12,65638.54,1.13,1472.97,1.9056416E7,1.12,
1315865095864,5,ACTIVE,2251410,Rafael Nadal,8.8,17.16,9.2,48.89,2131321.5,8.8,
1315865096864,5,ACTIVE,2249229,Novak Djokovic,1.12,65638.54,1.13,807.52,1.9057878E7,1.13,
1315865096864,5,ACTIVE,2251410,Rafael Nadal,8.8,4.34,9.2,48.89,2131347.0,8.8,
1315865097864,5,ACTIVE,2249229,Novak Djokovic,1.12,65638.54,1.13,822.14,1.9058878E7,1.13,
1315865097864,5,ACTIVE,2251410,Rafael Nadal,8.6,4.72,8.8,25.64,2131355.8,8.8,
1315865098864,5,ACTIVE,2249229,Novak Djokovic,1.14,270.22,1.15,3784.73,1.9063992E7,1.14,
1315865098864,5,ACTIVE,2251410,Rafael Nadal,8.0,10.0,8.8,12.82,2131419.5,8.2,
1315865099864,5,ACTIVE,2249229,Novak Djokovic,1.12,65138.54,1.13,297.21,1.9064692E7,1.13,
1315865099864,5,ACTIVE,2251410,Rafael Nadal,8.0,10.0,9.2,48.89,2131421.2,8.2,
1315865100864,5,ACTIVE,2249229,Novak Djokovic,1.13,2568.03,1.14,24.15,1.9065286E7,1.13,
1315865100864,5,ACTIVE,2251410,Rafael Nadal,8.0,10.0,9.2,68.89,2131421.2,8.2,
1315865101864,5,ACTIVE,2249229,Novak Djokovic,1.13,2568.03,1.14,63.23,1.9065392E7,1.14,
1315865101864,5,ACTIVE,2251410,Rafael Nadal,7.8,2.19,8.4,25.0,2131456.2,8.0,
1315865102864,5,ACTIVE,2249229,Novak Djokovic,1.13,8521.88,1.14,666.43,1.9067158E7,1.15,
1315865102864,5,ACTIVE,2251410,Rafael Nadal,7.8,2.19,8.8,3.67,2131513.0,8.8,
1315865103864,5,ACTIVE,2249229,Novak Djokovic,1.13,8711.88,1.14,676.43,1.9067158E7,1.15,
1315865103864,5,ACTIVE,2251410,Rafael Nadal,8.2,4.33,8.8,3.67,2131513.0,8.8,
1315865104864,5,ACTIVE,2249229,Novak Djokovic,1.13,12761.97,1.14,755.45,1.906717E7,1.14,
1315865104864,5,ACTIVE,2251410,Rafael Nadal,8.2,12.9,8.8,3.67,2131513.0,8.8,
1315865105864,5,ACTIVE,2249229,Novak Djokovic,1.13,12933.51,1.14,755.45,1.906717E7,1.14,
1315865105864,5,ACTIVE,2251410,Rafael Nadal,8.2,12.9,8.8,3.67,2131513.0,8.8,
1315865106864,5,ACTIVE,2249229,Novak Djokovic,1.13,13360.65,1.14,833.5,1.9067174E7,1.13,
1315865106864,5,ACTIVE,2251410,Rafael Nadal,8.4,2.5,8.8,3.67,2131513.0,8.8,
1315865107864,5,ACTIVE,2249229,Novak Djokovic,1.13,20162.07,1.14,930.42,1.9067192E7,1.13,
1315865108864,5,ACTIVE,2249229,Novak Djokovic,1.13,20060.51,1.14,1039.44,1.9067316E7,1.14,
1315865108864,5,ACTIVE,2251410,Rafael Nadal,8.4,2.5,8.8,12.24,2131513.0,8.8,
1315865109864,5,ACTIVE,2249229,Novak Djokovic,1.13,20080.97,1.14,1330.82,1.9067658E7,1.14,
1315865109864,5,ACTIVE,2251410,Rafael Nadal,8.4,2.5,8.8,22.24,2131513.0,8.8,
1315865110864,5,ACTIVE,2249229,Novak Djokovic,1.13,20069.97,1.14,1330.82,1.9067658E7,1.14,
1315865110864,5,ACTIVE,2251410,Rafael Nadal,8.2,175.87,8.6,22.57,2131516.2,8.4,
1315865111864,5,ACTIVE,2249229,Novak Djokovic,1.13,20291.97,1.14,1330.82,1.9067658E7,1.14,
1315865111864,5,ACTIVE,2251410,Rafael Nadal,8.2,175.87,8.6,22.57,2131516.2,8.4,
1315865112864,5,ACTIVE,2249229,Novak Djokovic,1.13,20281.67,1.14,1252.77,1.9067678E7,1.13,
1315865112864,5,ACTIVE,2251410,Rafael Nadal,8.2,4.33,8.6,39.72,2131516.2,8.4,
1315865113864,5,ACTIVE,2249229,Novak Djokovic,1.13,20061.67,1.14,1244.19,1.9068136E7,1.13,
1315865113864,5,ACTIVE,2251410,Rafael Nadal,8.2,4.33,8.6,44.01,2131516.2,8.4,
1315865114864,5,ACTIVE,2249229,Novak Djokovic,1.13,20059.67,1.14,1196.77,1.9068252E7,1.13,
1315865115864,5,ACTIVE,2249229,Novak Djokovic,1.13,19969.67,1.14,994.77,1.9068836E7,1.14,
1315865115864,5,ACTIVE,2251410,Rafael Nadal,8.2,3.11,8.6,44.01,2131520.2,8.2,
1315865116864,5,ACTIVE,2251410,Rafael Nadal,8.2,3.11,8.6,41.44,2131520.2,8.2,
1315865117864,5,ACTIVE,2249229,Novak Djokovic,1.13,20207.08,1.14,666.27,1.9069648E7,1.13,
1315865118864,5,ACTIVE,2249229,Novak Djokovic,1.13,19891.62,1.14,233.71,1.9070382E7,1.14,
1315865118864,5,ACTIVE,2251410,Rafael Nadal,7.8,2.19,8.6,41.44,2131545.5,8.0,
1315865119864,5,ACTIVE,2249229,Novak Djokovic,1.13,19467.62,1.14,233.71,1.9070392E7,1.13,
1315865120864,5,ACTIVE,2249229,Novak Djokovic,1.14,7465.28,1.15,19190.26,1.9070876E7,1.14,
1315865120864,5,ACTIVE,2251410,Rafael Nadal,8.0,10.0,8.6,24.28,2131545.5,8.0,
1315865121864,5,ACTIVE,2249229,Novak Djokovic,1.14,7490.28,1.15,19190.26,1.9070876E7,1.14,
1315865121864,5,ACTIVE,2251410,Rafael Nadal,7.8,2.19,8.0,9.72,2131565.5,8.0,
1315865122864,5,ACTIVE,2249229,Novak Djokovic,1.14,7490.28,1.15,19190.26,1.9070876E7,1.14,
1315865122864,5,ACTIVE,2251410,Rafael Nadal,7.8,2.19,8.0,9.72,2131565.5,8.0,
1315865123864,5,ACTIVE,2249229,Novak Djokovic,1.14,7404.51,1.15,19190.26,1.9071048E7,1.14,
1315865124864,5,ACTIVE,2249229,Novak Djokovic,1.14,9190.12,1.15,19190.26,1.9071048E7,1.14,
1315865124864,5,ACTIVE,2251410,Rafael Nadal,8.0,90.27,8.2,8.57,2131585.0,8.0,
1315865125864,5,ACTIVE,2249229,Novak Djokovic,1.14,9190.12,1.15,19190.26,1.9071048E7,1.14,
1315865126864,5,ACTIVE,2249229,Novak Djokovic,1.14,9618.98,1.15,19190.26,1.9071048E7,1.14,
1315865126864,5,ACTIVE,2251410,Rafael Nadal,8.0,90.27,8.4,3.43,2131585.0,8.0,
1315865127864,5,ACTIVE,2249229,Novak Djokovic,1.14,9637.89,1.15,19190.26,1.9071048E7,1.14,
1315865128864,5,ACTIVE,2249229,Novak Djokovic,1.14,2258.38,1.15,19190.26,1.9073048E7,1.14,
1315865128864,5,ACTIVE,2251410,Rafael Nadal,8.0,90.27,8.4,13.43,2131585.0,8.0,
1315865129864,5,ACTIVE,2249229,Novak Djokovic,1.14,1801.22,1.15,19190.26,1.907339E7,1.14,
1315865129864,5,ACTIVE,2251410,Rafael Nadal,8.0,81.69,8.4,13.43,2131602.0,8.0,
1315865130864,5,ACTIVE,2249229,Novak Djokovic,1.14,447.76,1.15,18990.26,1.907339E7,1.14,
1315865131864,5,ACTIVE,2249229,Novak Djokovic,1.14,2239.95,1.15,18990.26,1.907339E7,1.14,
1315865132864,5,ACTIVE,2249229,Novak Djokovic,1.14,2239.95,1.15,18990.26,1.907339E7,1.14,
1315865132864,5,ACTIVE,2251410,Rafael Nadal,8.0,61.69,8.4,11.71,2131642.0,8.0,
1315865133864,5,ACTIVE,2249229,Novak Djokovic,1.12,45824.59,1.13,17441.24,1.9089632E7,1.13,
1315865133864,5,ACTIVE,2251410,Rafael Nadal,8.0,771.69,9.0,51.46,2131671.0,8.6,
1315865134864,5,ACTIVE,2249229,Novak Djokovic,1.12,43824.59,1.13,18061.36,1.9089632E7,1.13,
1315865135864,5,ACTIVE,2249229,Novak Djokovic,1.12,43824.59,1.13,3729.17,1.9091632E7,1.13,
1315865136864,5,ACTIVE,2249229,Novak Djokovic,1.12,43978.98,1.13,3596.62,1.9091768E7,1.13,
1315865136864,5,ACTIVE,2251410,Rafael Nadal,8.0,771.69,9.0,51.46,2131688.0,8.6,
1315865137864,5,ACTIVE,2249229,Novak Djokovic,1.12,43978.98,1.13,607.06,1.909178E7,1.13,
1315865137864,5,ACTIVE,2251410,Rafael Nadal,8.0,771.69,9.0,51.46,2131689.8,8.6,
1315865138864,5,ACTIVE,2249229,Novak Djokovic,1.12,46211.12,1.13,607.06,1.909178E7,1.13,
1315865139864,5,ACTIVE,2251410,Rafael Nadal,8.0,771.69,9.0,51.46,2131689.8,8.6,
1315865140864,5,ACTIVE,2249229,Novak Djokovic,1.12,46604.66,1.13,607.06,1.909178E7,1.13,
1315865141864,5,ACTIVE,2249229,Novak Djokovic,1.12,46604.66,1.13,1391.89,1.909178E7,1.13,
1315865142864,5,ACTIVE,2249229,Novak Djokovic,1.12,46604.66,1.13,1376.66,1.9091796E7,1.13,
1315865142864,5,ACTIVE,2251410,Rafael Nadal,8.0,771.69,9.0,51.46,2131691.8,8.6,
1315865143864,5,ACTIVE,2249229,Novak Djokovic,1.12,46604.66,1.13,1805.51,1.9091796E7,1.13,
1315865143864,5,ACTIVE,2251410,Rafael Nadal,8.0,771.69,9.0,27.67,2131739.5,9.0,
1315865145864,5,ACTIVE,2249229,Novak Djokovic,1.12,46612.66,1.13,1805.51,1.90918E7,1.12,
1315865145864,5,ACTIVE,2251410,Rafael Nadal,8.2,4.28,9.0,27.67,2131739.5,9.0,
1315865146864,5,ACTIVE,2249229,Novak Djokovic,1.12,48621.84,1.13,1805.51,1.90918E7,1.12,
1315865146864,5,ACTIVE,2251410,Rafael Nadal,8.4,2.76,9.0,25.15,2131744.5,9.0,
1315865147864,5,ACTIVE,2249229,Novak Djokovic,1.13,6776.55,1.14,39537.24,1.909543E7,1.13,
1315865147864,5,ACTIVE,2251410,Rafael Nadal,8.4,2.76,9.0,25.15,2131744.5,9.0,
1315865148864,5,ACTIVE,2249229,Novak Djokovic,1.13,5430.7,1.14,39537.24,1.9098156E7,1.13,
1315865149864,5,ACTIVE,2249229,Novak Djokovic,1.13,11870.72,1.14,39522.24,1.9099322E7,1.13,
1315865149864,5,ACTIVE,2251410,Rafael Nadal,8.2,24.28,9.0,25.15,2131799.5,8.8,
1315865150864,5,ACTIVE,2249229,Novak Djokovic,1.13,14651.28,1.14,40528.54,1.9100048E7,1.13,
1315865150864,5,ACTIVE,2251410,Rafael Nadal,8.2,22.42,8.8,60.14,2131806.2,8.2,
1315865151864,5,ACTIVE,2249229,Novak Djokovic,1.13,14651.28,1.14,40528.54,1.9100048E7,1.13,
1315865151864,5,ACTIVE,2251410,Rafael Nadal,8.4,2.0,8.8,60.14,2131806.2,8.2,
1315865152864,5,ACTIVE,2249229,Novak Djokovic,1.13,14394.87,1.14,40277.3,1.9101042E7,1.13,
1315865152864,5,ACTIVE,2251410,Rafael Nadal,8.4,2.0,8.6,2.94,2131806.2,8.2,
1315865153864,5,ACTIVE,2249229,Novak Djokovic,1.12,47496.85,1.13,5625.64,1.9129856E7,1.13,
1315865153864,5,ACTIVE,2251410,Rafael Nadal,8.4,2.0,8.8,65.14,2131809.0,8.6,
1315865154864,5,ACTIVE,2249229,Novak Djokovic,1.12,6045.72,1.13,4904.6,1.9131728E7,1.13,
1315865154864,5,ACTIVE,2251410,Rafael Nadal,8.4,2.0,8.8,65.14,2131809.0,8.6,
1315865155864,5,ACTIVE,2249229,Novak Djokovic,1.12,6490.58,1.13,15720.69,1.913301E7,1.13,
1315865155864,5,ACTIVE,2251410,Rafael Nadal,8.4,2.0,8.8,65.14,2131809.0,8.6,
1315865156864,5,ACTIVE,2249229,Novak Djokovic,1.12,6531.27,1.13,16056.72,1.913353E7,1.12,
1315865156864,5,ACTIVE,2251410,Rafael Nadal,8.6,2.0,8.8,65.14,2131809.0,8.6,
1315865157864,5,ACTIVE,2249229,Novak Djokovic,1.12,7264.98,1.13,15922.27,1.9133752E7,1.13,
1315865157864,5,ACTIVE,2251410,Rafael Nadal,8.4,2.0,8.8,65.14,2131819.8,8.6,
1315865158864,5,ACTIVE,2249229,Novak Djokovic,1.12,7034.3,1.13,15922.27,1.9135014E7,1.12,
1315865158864,5,ACTIVE,2251410,Rafael Nadal,8.4,2.0,8.8,65.14,2131819.8,8.6,
1315865159864,5,ACTIVE,2249229,Novak Djokovic,1.12,5284.3,1.13,15697.14,1.9135242E7,1.13,
1315865159864,5,ACTIVE,2251410,Rafael Nadal,9.0,35.7,9.4,271.28,2132029.5,9.0,
1315865160864,5,ACTIVE,2249229,Novak Djokovic,1.12,3284.3,1.13,13946.88,1.9139026E7,1.13,
1315865160864,5,ACTIVE,2251410,Rafael Nadal,9.0,23.7,9.4,33.28,2132053.5,9.0,
1315865161864,5,ACTIVE,2249229,Novak Djokovic,1.12,3235.97,1.13,11493.27,1.913913E7,1.13,
1315865161864,5,ACTIVE,2251410,Rafael Nadal,9.0,28.84,9.4,33.28,2132053.5,9.0,
1315865162864,5,ACTIVE,2249229,Novak Djokovic,1.12,3235.97,1.13,11922.12,1.913913E7,1.13,
1315865162864,5,ACTIVE,2251410,Rafael Nadal,9.0,25.81,9.4,33.28,2132053.5,9.0,
1315865163864,5,ACTIVE,2249229,Novak Djokovic,1.12,3235.97,1.13,11922.12,1.913913E7,1.13,
1315865163864,5,ACTIVE,2251410,Rafael Nadal,9.0,28.4,9.4,33.28,2132053.5,9.0,
1315865164864,5,ACTIVE,2249229,Novak Djokovic,1.12,2935.97,1.13,11686.09,1.913973E7,1.12,
1315865164864,5,ACTIVE,2251410,Rafael Nadal,9.0,23.76,9.4,33.28,2132058.5,9.0,
1315865165864,5,ACTIVE,2251410,Rafael Nadal,9.0,23.76,9.4,33.28,2132058.5,9.0,
1315865166864,5,ACTIVE,2249229,Novak Djokovic,1.12,2435.97,1.13,11339.65,1.9140756E7,1.12,
1315865166864,5,ACTIVE,2251410,Rafael Nadal,9.0,20.83,9.4,4.28,2132059.2,9.0,
1315865167864,5,ACTIVE,2249229,Novak Djokovic,1.12,2435.97,1.13,11339.65,1.9140756E7,1.12,
1315865168864,5,ACTIVE,2249229,Novak Djokovic,1.12,2435.97,1.13,11298.36,1.9140756E7,1.12,
1315865168864,5,ACTIVE,2251410,Rafael Nadal,9.0,17.95,9.4,4.28,2132065.0,9.0,
1315865169864,5,ACTIVE,2249229,Novak Djokovic,1.11,16724.28,1.12,75.05,1.9145628E7,1.12,
1315865169864,5,ACTIVE,2251410,Rafael Nadal,9.0,16.23,9.4,4.28,2132068.5,9.0,
1315865170864,5,ACTIVE,2249229,Novak Djokovic,1.11,15026.02,1.12,75.05,1.9145628E7,1.12,
1315865171864,5,ACTIVE,2249229,Novak Djokovic,1.11,15026.02,1.12,68.19,1.9145642E7,1.12,
1315865172864,5,ACTIVE,2249229,Novak Djokovic,1.11,15526.02,1.12,68.19,1.9145642E7,1.12,
1315865173864,5,ACTIVE,2249229,Novak Djokovic,1.11,15487.04,1.12,30727.94,1.9145648E7,1.12,
1315865173864,5,ACTIVE,2251410,Rafael Nadal,9.2,758.0,9.4,4.28,2132072.5,9.2,
1315865174864,5,ACTIVE,2249229,Novak Djokovic,1.11,15487.04,1.12,30727.94,1.9145648E7,1.12,
1315865174864,5,ACTIVE,2251410,Rafael Nadal,9.2,758.0,9.4,4.28,2132072.5,9.2,
1315865175864,5,ACTIVE,2249229,Novak Djokovic,1.11,15401.27,1.12,85332.96,1.914582E7,1.11,
1315865175864,5,ACTIVE,2251410,Rafael Nadal,9.4,1901.53,10.0,89.12,2132081.0,9.4,
1315865176864,5,ACTIVE,2249229,Novak Djokovic,1.11,8197.27,1.12,85268.02,1.914582E7,1.11,
1315865176864,5,ACTIVE,2251410,Rafael Nadal,9.4,1964.53,10.0,89.12,2132081.0,9.4,
1315865177864,5,ACTIVE,2249229,Novak Djokovic,1.11,6197.27,1.12,85268.02,1.914982E7,1.11,
1315865177864,5,ACTIVE,2251410,Rafael Nadal,9.4,1964.53,9.6,29.0,2132081.0,9.4,
1315865178864,5,ACTIVE,2249229,Novak Djokovic,1.11,6111.5,1.12,85268.02,1.914982E7,1.11,
1315865178864,5,ACTIVE,2251410,Rafael Nadal,9.8,32.17,10.0,89.12,2132142.5,9.8,
1315865179864,5,ACTIVE,2251410,Rafael Nadal,9.8,32.17,10.0,70.96,2132189.0,10.0,
1315865180864,5,ACTIVE,2249229,Novak Djokovic,1.11,3689.67,1.12,85268.02,1.914982E7,1.11,
1315865180864,5,ACTIVE,2251410,Rafael Nadal,9.8,32.17,10.0,70.96,2132189.0,10.0,
1315865181864,5,ACTIVE,2249229,Novak Djokovic,1.11,3189.67,1.12,85608.61,1.9150082E7,1.12,
1315865181864,5,ACTIVE,2251410,Rafael Nadal,9.8,32.17,10.0,70.96,2132189.0,10.0,
1315865182864,5,ACTIVE,2249229,Novak Djokovic,1.11,3189.67,1.12,85608.61,1.9150082E7,1.12,
1315865183864,5,ACTIVE,2249229,Novak Djokovic,1.11,5172.95,1.12,79391.61,1.915094E7,1.11,
1315865183864,5,ACTIVE,2251410,Rafael Nadal,9.8,30.17,10.0,65.96,2132193.0,9.8,
1315865184864,5,ACTIVE,2249229,Novak Djokovic,1.11,5172.95,1.12,79372.87,1.9150976E7,1.12,
1315865185864,5,ACTIVE,2249229,Novak Djokovic,1.11,5034.47,1.12,79372.87,1.9151254E7,1.11,
1315865185864,5,ACTIVE,2251410,Rafael Nadal,9.8,30.17,10.0,65.96,2132193.0,9.8,
1315865186864,5,ACTIVE,2249229,Novak Djokovic,1.11,5034.47,1.12,79367.87,1.9151264E7,1.12,
1315865186864,5,ACTIVE,2251410,Rafael Nadal,9.8,28.17,10.0,65.96,2132197.0,9.8,
1315865187864,5,ACTIVE,2249229,Novak Djokovic,1.11,4081.75,1.12,79368.03,1.9151454E7,1.11,
1315865187864,5,ACTIVE,2251410,Rafael Nadal,9.8,28.17,10.0,65.96,2132197.0,9.8,
1315865188864,5,ACTIVE,2249229,Novak Djokovic,1.11,4039.71,1.12,79368.03,1.9151538E7,1.11,
1315865188864,5,ACTIVE,2251410,Rafael Nadal,9.8,28.17,10.0,65.96,2132197.0,9.8,
1315865189864,5,ACTIVE,2249229,Novak Djokovic,1.11,3834.71,1.12,79364.45,1.9151966E7,1.11,
1315865189864,5,ACTIVE,2251410,Rafael Nadal,9.8,28.17,10.0,58.15,2132212.5,10.0,
1315865190864,5,ACTIVE,2249229,Novak Djokovic,1.11,4006.25,1.12,79355.87,1.9151982E7,1.12,
1315865190864,5,ACTIVE,2251410,Rafael Nadal,9.8,26.45,10.0,58.15,2132216.0,9.8,
