Barclays ATP World Tour Finals - Tsonga vs Federer
Timestamp,Inplay delay,Market status,Selection ID,Selection name,BP1,BV1,BP2,BV2,BP3,BV3,LP1,LV1,LP2,LV2,LP3,LV3,Total matched,LPM, Set1, Set2, Set3, Points
1322422795047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.44,184.07,2.36,236.84,2.34,19988.36,2.56,112.93,2.6,129.47,2.62,5.99,496230.78,2.48,6,6,2,15
1322422795047,5,ACTIVE,2251402,Roger Federer,1.66,1099.26,1.64,891.92,1.63,1697.76,1.67,40.54,1.68,536.37,1.7,3227.79,1.1479766E7,1.67,3,7,2,30
1322422796047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.44,184.07,2.36,236.84,2.34,19988.36,2.56,112.93,2.6,129.47,2.62,5.99,496230.78,2.48,6,6,2,15
1322422796047,5,ACTIVE,2251402,Roger Federer,1.66,1099.26,1.64,491.92,1.63,1526.53,1.67,31.5,1.68,536.37,1.7,229.79,1.1480041E7,1.67,3,7,2,30
1322422797047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.44,184.07,2.36,236.84,2.34,19988.36,2.56,112.93,2.6,125.19,2.62,5.99,496237.22,2.5,6,6,2,15
1322422797047,5,ACTIVE,2251402,Roger Federer,1.66,1086.42,1.64,491.92,1.63,1526.53,1.67,179,1.68,536.37,1.7,229.79,1.1480216E7,1.67,3,7,2,30
1322422798047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.44,184.07,2.36,224,2.26,2026.28,2.52,23.92,2.56,112.93,2.6,125.19,496237.22,2.5,6,6,2,15
1322422798047,5,ACTIVE,2251402,Roger Federer,1.66,663.78,1.64,158.92,1.63,1526.53,1.67,142.71,1.68,380.13,1.7,229.79,1.1480315E7,1.67,3,7,2,30
1322422799047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.44,184.07,2.36,224,2.26,2026.28,2.78,3.32,2.92,30.79,2.94,4.28,496500.97,2.62,6,6,2,15
1322422799047,5,ACTIVE,2251402,Roger Federer,1.59,3.43,1.56,143.9,1.55,100,1.6,9229.6,1.67,74.21,1.68,82.06,1.1483833E7,1.6,3,7,2,30
1322422800047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.44,184.07,2.36,224,2.26,2026.28,2.78,3.32,2.92,30.79,2.94,4.28,496500.97,2.62,6,6,2,15
1322422800047,5,ACTIVE,2251402,Roger Federer,1.59,3.43,1.56,143.9,1.55,100,1.66,10,1.67,376.21,1.68,82.06,1.1483833E7,1.6,3,7,2,30
1322422801047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.44,184.07,2.36,224,2.26,2026.28,2.78,3.32,2.92,30.79,2.94,4.28,496518.38,2.5,6,6,2,15
1322422801047,5,ACTIVE,2251402,Roger Federer,1.59,3.43,1.56,143.9,1.55,100,1.62,512.51,1.67,374.07,1.68,822.02,1.1483884E7,1.66,3,7,2,30
1322422802047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.5,21,2.44,184.07,2.36,224,2.78,3.32,2.92,30.79,3,11.56,496530.78,2.52,6,6,2,15
1322422802047,5,ACTIVE,2251402,Roger Federer,1.59,3.43,1.56,143.9,1.55,100,1.67,271.35,1.68,5294.02,1.7,128.42,1.148518E7,1.67,3,7,2,30
1322422803047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.44,184.07,2.36,224,2.26,2026.28,2.78,3.32,2.92,30.79,3,11.56,496569.06,2.52,6,6,2,15
1322422803047,5,ACTIVE,2251402,Roger Federer,1.59,3.43,1.56,143.9,1.55,100,1.65,2988.75,1.66,17.12,1.67,12.93,1.148604E7,1.65,3,7,2,30
1322422804047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.44,184.07,2.36,224,2.26,2026.28,2.78,3.32,2.92,30.79,3,11.56,496602.06,2.52,6,6,2,15
1322422804047,5,ACTIVE,2251402,Roger Federer,1.59,3.43,1.56,143.9,1.55,100,1.65,2974.2,1.66,2242.12,1.67,12.93,1.1486092E7,1.65,3,7,2,30
1322422805047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.44,184.07,2.36,224,2.26,2026.28,2.78,3.32,2.92,30.79,3,11.56,496605.28,2.6,6,6,2,15
1322422805047,5,ACTIVE,2251402,Roger Federer,1.59,3.43,1.56,143.9,1.55,100,1.62,69.98,1.65,2974.2,1.66,2242.12,1.1486148E7,1.62,3,7,2,30
1322422806047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.44,184.07,2.36,224,2.26,2026.28,2.78,3.32,2.92,30.79,3,11.56,496605.28,2.6,6,6,2,15
1322422806047,5,ACTIVE,2251402,Roger Federer,1.59,3.43,1.56,143.9,1.55,100,1.62,46.97,1.65,2974.2,1.66,5242.12,1.1486194E7,1.62,3,7,2,30
1322422807047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.52,35,2.36,224,2.26,2026.28,2.78,3.32,2.92,30.79,3,11.56,496705.28,2.52,6,6,2,15
1322422807047,5,ACTIVE,2251402,Roger Federer,1.59,3.43,1.57,50,1.56,143.9,1.65,1480.42,1.66,14647.94,1.67,12.93,1.1489122E7,1.65,3,7,2,30
1322422808047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.52,35,2.36,224,2.26,2026.28,2.78,3.32,2.92,30.79,3,11.56,496705.28,2.52,6,6,2,15
1322422808047,5,ACTIVE,2251402,Roger Federer,1.59,3.43,1.57,50,1.56,143.9,1.6,24.96,1.66,14647.94,1.68,4492,1.1489173E7,1.6,3,7,2,30
1322422809047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.52,35,2.36,224,2.26,2026.28,2.78,3.32,2.92,30.79,3,11.56,496705.28,2.52,6,6,2,15
1322422809047,5,ACTIVE,2251402,Roger Federer,1.59,3.43,1.57,50,1.56,143.9,1.6,24.96,1.66,14661.64,1.67,50,1.1489173E7,1.6,3,7,2,30
1322422810047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.52,35,2.36,224,2.26,2026.28,2.78,3.32,3,11.56,3.05,59.93,496705.28,2.52,6,6,2,15
1322422810047,5,ACTIVE,2251402,Roger Federer,1.59,3.43,1.57,50,1.56,143.9,1.6,24.96,1.66,14661.64,1.67,50,1.1489173E7,1.6,3,7,2,30
1322422811047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.52,35,2.36,224,2.26,2026.28,2.78,3.32,3,11.56,3.05,59.93,496705.28,2.52,6,6,2,30
1322422811047,5,ACTIVE,2251402,Roger Federer,1.56,111.72,1.55,100,1.54,256.85,1.62,960.29,1.64,5,1.66,14658.64,1.1489474E7,1.62,3,7,2,30
1322422812047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.54,184.07,2.52,35,2.5,3,2.76,32.57,2.78,3.32,3,11.56,496705.28,2.52,6,6,2,30
1322422812047,5,ACTIVE,2251402,Roger Federer,1.6,13.37,1.56,111.72,1.55,1224.14,1.62,660.29,1.64,515.58,1.66,15003.64,1.1490074E7,1.62,3,7,2,30
1322422813047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.54,184.07,2.52,35,2.5,3,2.76,32.57,2.78,3.32,3,11.56,496731,2.56,6,6,2,30
1322422813047,5,ACTIVE,2251402,Roger Federer,1.6,13.37,1.56,111.72,1.55,1224.14,1.64,475.55,1.66,5583.82,1.67,50,1.1490314E7,1.64,3,7,2,30
1322422814047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.54,184.07,2.52,35,2.5,3,2.76,32.57,2.78,3.32,3,11.56,496742.28,2.56,6,6,2,30
1322422814047,5,ACTIVE,2251402,Roger Federer,1.62,5,1.6,13.37,1.56,111.72,1.63,1388.01,1.64,457.96,1.66,5583.82,1.1490332E7,1.64,3,7,2,30
1322422815047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.54,184.07,2.52,164.35,2.5,3,2.76,32.57,2.78,3.32,3,11.56,496742.28,2.56,6,6,2,30
1322422815047,5,ACTIVE,2251402,Roger Federer,1.62,199.02,1.6,13.37,1.56,111.72,1.63,1382.87,1.64,457.96,1.66,5597.52,1.1490342E7,1.63,3,7,2,30
1322422816047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.54,194.35,2.52,164.35,2.5,3,3,11.56,3.05,59.93,3.2,276,496778.2,2.78,6,6,2,30
1322422816047,5,ACTIVE,2251402,Roger Federer,1.55,100,1.54,256.85,1.53,3.72,1.56,5586.34,1.63,1382.87,1.64,460.96,1.1491106E7,1.56,3,7,2,30
1322422817047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.82,14720.03,2.54,10.27,2.52,177.19,3,11.56,3.05,59.93,3.2,276,496778.2,2.78,6,6,2,30
1322422817047,5,ACTIVE,2251402,Roger Federer,1.54,256.85,1.53,3.72,1.52,9000,1.55,27719.27,1.56,5586.34,1.59,15,1.1491306E7,1.55,3,7,2,30
1322422818047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.82,14720.03,2.54,10.27,2.52,177.19,3,11.56,3.05,59.93,3.2,276,496778.2,2.78,6,6,2,30
1322422818047,5,ACTIVE,2251402,Roger Federer,1.54,256.85,1.53,3.72,1.52,9000,1.55,26677.88,1.56,5586.34,1.59,15,1.1491332E7,1.55,3,7,2,30
1322422819047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.82,14720.03,2.78,32.34,2.54,10.27,3,11.56,3.05,59.93,3.2,276,496778.2,2.78,6,6,2,30
1322422819047,5,ACTIVE,2251402,Roger Federer,1.54,256.85,1.53,3.72,1.52,9000,1.55,26483.86,1.56,5586.34,1.59,33.02,1.149172E7,1.55,3,7,2,30
1322422820047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.82,14720.03,2.78,32.34,2.54,10.27,3,11.56,3.05,59.93,3.2,276,496778.2,2.78,6,6,2,30
1322422820047,5,ACTIVE,2251402,Roger Federer,1.54,256.85,1.53,3.72,1.52,9000,1.55,26449.96,1.56,5586.34,1.59,679.76,1.1491788E7,1.55,3,7,2,30
1322422821047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.82,14711.47,2.78,32.34,2.54,10.27,3,11.56,3.05,59.93,3.2,276,496795.3,2.82,6,6,2,30
1322422821047,5,ACTIVE,2251402,Roger Federer,1.54,256.85,1.53,3.72,1.52,9000,1.55,26449.96,1.56,5586.34,1.57,9.05,1.1491788E7,1.55,3,7,2,30
1322422822047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.82,14711.47,2.78,32.34,2.74,222,3,11.56,3.05,59.93,3.2,276,496795.3,2.82,6,6,2,30
1322422822047,5,ACTIVE,2251402,Roger Federer,1.54,2283.82,1.53,3.72,1.52,9000,1.55,24804.93,1.56,5586.34,1.58,9465.82,1.1495078E7,1.55,3,7,2,30
1322422823047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.82,14711.47,2.74,222,2.62,184.07,3,11.56,3.05,59.93,3.2,276,496795.3,2.82,6,6,2,30
1322422823047,5,ACTIVE,2251402,Roger Federer,1.54,2283.82,1.53,3.72,1.52,9000,1.55,24746.03,1.56,5586.34,1.58,9465.82,1.1495196E7,1.55,3,7,2,30
1322422824047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.82,14711.47,2.74,222,2.62,184.07,3,11.56,3.05,59.93,3.2,276,496795.3,2.82,6,6,2,30
1322422824047,5,ACTIVE,2251402,Roger Federer,1.54,1770.98,1.53,3.72,1.52,9000,1.55,24745.93,1.56,5586.34,1.58,60,1.1496222E7,1.54,3,7,2,30
1322422825047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.82,14711.47,2.74,222,2.62,184.07,3,11.56,3.05,59.93,3.2,276,496837.53,2.86,6,6,2,30
1322422825047,5,ACTIVE,2251402,Roger Federer,1.54,741.33,1.53,3.72,1.52,9000,1.55,24737.37,1.58,60,1.59,692.18,1.149822E7,1.55,3,7,2,30
1322422826047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.84,12.84,2.82,14711.47,2.74,222,3,11.56,3.05,59.93,3.2,276,496837.53,2.86,6,6,2,30
1322422826047,5,ACTIVE,2251402,Roger Federer,1.54,266.16,1.53,954.92,1.51,3716.35,1.55,24734.78,1.58,60,1.59,677.18,1.1499175E7,1.55,3,7,2,30
1322422827047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.84,8.56,2.74,222,2.62,184.07,3,11.56,3.05,59.93,3.2,276,496846.1,2.84,6,6,2,30
1322422827047,5,ACTIVE,2251402,Roger Federer,1.53,944.91,1.51,3716.35,1.5,4805.48,1.54,1634.69,1.58,60,1.59,677.18,1.1499735E7,1.53,3,7,2,30
1322422828047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.84,8.56,2.74,222,2.62,184.07,3,11.56,3.05,59.93,3.2,276,496846.1,2.84,6,6,2,30
1322422828047,5,ACTIVE,2251402,Roger Federer,1.53,2066.06,1.51,3716.35,1.5,4805.48,1.54,1676.13,1.58,60,1.59,35.57,1.1499759E7,1.53,3,7,2,30
1322422829047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.74,222,2.62,184.07,2.54,10.27,3,11.56,3.05,59.93,3.2,276,496865.66,2.84,6,6,2,30
1322422829047,5,ACTIVE,2251402,Roger Federer,1.53,2066.06,1.51,3716.35,1.5,4805.48,1.54,554.09,1.58,60,1.59,35.57,1.1499872E7,1.54,3,7,2,30
1322422830047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.74,222,2.54,10.27,2.52,129.35,3,11.56,3.05,59.93,3.2,276,496874.22,2.84,6,6,2,30
1322422830047,5,ACTIVE,2251402,Roger Federer,1.53,2066.06,1.51,3716.35,1.5,4805.48,1.54,1904.52,1.58,60,1.59,35.57,1.1500343E7,1.55,3,7,2,30
1322422831047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.74,222,2.54,10.27,2.36,2,3,11.56,3.05,59.93,3.2,276,496874.22,2.84,6,6,2,30
1322422831047,5,ACTIVE,2251402,Roger Federer,1.53,11471.88,1.51,3716.35,1.5,4805.48,1.54,3938.76,1.59,35.57,1.6,25,1.1500343E7,1.55,3,7,2,30
1322422832047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.74,202.64,2.54,10.27,2.36,2,3,11.56,3.05,59.93,3.2,276,497676.97,2.74,6,6,2,30
1322422832047,5,ACTIVE,2251402,Roger Federer,1.55,32.33,1.53,11471.88,1.51,3716.35,1.59,30.43,1.6,25,1.66,2878.11,1.1504605E7,1.55,3,7,2,30
1322422833047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.74,202.64,2.54,10.27,2.36,2,2.86,4.28,3,11.56,3.05,59.93,497676.97,2.74,6,6,2,30
1322422833047,5,ACTIVE,2251402,Roger Federer,1.55,1156.48,1.53,11471.88,1.51,3716.35,1.59,30.43,1.6,25,1.66,2878.11,1.1504605E7,1.55,3,7,2,30
1322422834047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.74,202.64,2.54,10.27,2.36,2,2.86,10.28,3,11.56,3.05,59.93,497676.97,2.74,6,6,2,30
1322422834047,5,ACTIVE,2251402,Roger Federer,1.55,1156.48,1.54,54.23,1.53,11471.88,1.59,30.43,1.6,25,1.66,2878.11,1.1504605E7,1.55,3,7,2,30
1322422835047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.54,10.27,2.36,2,2.26,22,2.86,12.84,3,11.56,3.05,59.93,497676.97,2.74,6,6,2,30
1322422835047,5,ACTIVE,2251402,Roger Federer,1.55,1158.19,1.54,54.23,1.53,11471.88,1.59,30.43,1.6,25,1.66,2878.11,1.1504605E7,1.55,3,7,2,30
1322422836047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.54,10.27,2.36,2,2.26,22,2.74,5,2.86,12.84,3,11.56,497676.97,2.74,6,6,2,30
1322422836047,5,ACTIVE,2251402,Roger Federer,1.55,592.54,1.54,54.23,1.51,23.71,1.59,30.43,1.6,25,1.66,2878.11,1.1504605E7,1.55,3,7,2,30
1322422837047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.54,10.27,2.36,2,2.26,22,3,11.56,3.05,59.93,3.2,276,497703.88,2.86,6,6,2,30
1322422837047,5,ACTIVE,2251402,Roger Federer,1.5,1635.96,1.49,5398.54,1.48,8353.95,1.51,10727.43,1.52,2933.96,1.53,50,1.151319E7,1.5,3,7,2,30
1322422838047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.86,8.56,2.54,10.27,2.36,2,3.2,276,3.5,2.05,4.2,12.84,498234.8,3.1,6,6,2,30
1322422838047,5,ACTIVE,2251402,Roger Federer,1.48,8348.48,1.47,23976.02,1.46,5200.24,1.5,2998,1.51,14288.91,1.52,2933.96,1.1526539E7,1.48,3,7,2,30
1322422839047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.86,4.28,2.54,10.27,2.36,2,3.2,276,3.5,2.05,4.2,12.84,498234.8,3.1,6,6,2,30
1322422839047,5,ACTIVE,2251402,Roger Federer,1.48,8348.48,1.47,23976.02,1.46,5200.24,1.5,3000,1.51,18626.66,1.52,2933.96,1.1527447E7,1.5,3,7,2,30
1322422840047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,200.93,2.54,10.27,2.36,2,3.2,276,3.5,2.05,4.2,12.84,498238.25,3,6,6,2,30
1322422840047,5,ACTIVE,2251402,Roger Federer,1.48,8348.48,1.47,23976.02,1.46,7421.06,1.5,2997,1.51,18626.66,1.52,2933.96,1.1527453E7,1.5,3,7,2,30
1322422841047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,178.29,2.54,10.27,2.36,2,3.2,276,3.5,2.05,4.2,12.84,498283.53,3,6,6,2,30
1322422841047,5,ACTIVE,2251402,Roger Federer,1.48,8348.48,1.47,23976.02,1.46,7421.06,1.5,2954.19,1.51,15033.98,1.53,54.28,1.1527539E7,1.5,3,7,2,30
1322422842047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,178.29,2.54,10.27,2.36,2,3.2,276,3.5,2.05,4.2,12.84,498283.53,3,6,6,2,30
1322422842047,5,ACTIVE,2251402,Roger Federer,1.48,8348.48,1.47,23976.02,1.46,7421.06,1.5,2944.77,1.53,54.28,1.54,9405.82,1.1527558E7,1.5,3,7,2,30
1322422843047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,178.29,2.54,10.27,2.36,2,3.2,276,3.5,2.05,4.2,12.84,498283.53,3,6,6,2,30
1322422843047,5,ACTIVE,2251402,Roger Federer,1.48,8348.48,1.47,23976.02,1.46,7421.06,1.5,2944.77,1.51,50,1.53,239.89,1.1527558E7,1.5,3,7,2,30
1322422844047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,178.29,2.54,10.27,2.36,2,3.2,276,3.5,2.05,4.2,12.84,498283.53,3,6,6,2,30
1322422844047,5,ACTIVE,2251402,Roger Federer,1.48,8348.48,1.47,25336.56,1.46,7421.06,1.5,2944.38,1.51,50,1.53,239.89,1.1527558E7,1.5,3,7,2,30
1322422845047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,178.29,2.54,10.27,2.36,2,3.2,276,3.5,2.05,4.2,12.84,498283.53,3,6,6,2,30
1322422845047,5,ACTIVE,2251402,Roger Federer,1.48,9682.89,1.47,25336.56,1.46,7328.53,1.5,2942.67,1.51,50,1.53,239.89,1.1528318E7,1.5,3,7,2,30
1322422846047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,178.29,2.54,10.27,2.36,2,3.2,276,3.5,2.05,4.2,12.84,498283.53,3,6,6,2,30
1322422846047,5,ACTIVE,2251402,Roger Federer,1.49,3247.64,1.48,10529.05,1.47,25336.56,1.5,8940.83,1.51,1374.5,1.53,239.89,1.1528795E7,1.5,3,7,2,30
1322422847047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,178.29,2.56,40,2.54,10.27,3.2,276,3.5,2.05,4.2,12.84,498283.53,3,6,6,2,30
1322422847047,5,ACTIVE,2251402,Roger Federer,1.49,4110.79,1.48,10529.05,1.47,25336.56,1.5,11920.71,1.51,1374.5,1.53,5291.26,1.1528972E7,1.5,3,7,2,30
1322422848047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,178.29,2.56,40,2.54,10.27,3.2,276,3.5,2.05,4.2,12.84,498283.53,3,6,6,2,30
1322422848047,5,ACTIVE,2251402,Roger Federer,1.49,6181.12,1.48,11480.25,1.47,25336.56,1.5,11910.38,1.51,1374.5,1.53,5291.26,1.1528993E7,1.5,3,7,2,30
1322422849047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,178.29,2.56,40,2.54,10.27,3.2,276,3.5,2.05,4.2,12.84,498283.53,3,6,6,2,30
1322422849047,5,ACTIVE,2251402,Roger Federer,1.49,6176.66,1.48,11546.18,1.47,25336.56,1.5,11538.25,1.51,2180.66,1.53,5286.98,1.1529751E7,1.5,3,7,2,30
1322422850047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,176.29,2.56,40,2.54,10.27,3.05,4.28,3.2,276,3.5,2.05,498287.53,3,6,6,2,30
1322422850047,5,ACTIVE,2251402,Roger Federer,1.49,6105.96,1.48,11546.18,1.47,25336.56,1.5,11438.25,1.51,4392.99,1.53,5286.98,1.1530168E7,1.5,3,7,2,30
1322422851047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,176.29,2.56,40,2.54,10.27,3.05,4.28,3.1,70,3.2,276,498287.53,3,6,6,2,30
1322422851047,5,ACTIVE,2251402,Roger Federer,1.49,7138.67,1.48,11480.25,1.47,25336.56,1.5,9056.82,1.51,4392.99,1.52,1221.95,1.1536313E7,1.49,3,7,2,30
1322422852047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,24.76,2.56,40,2.54,10.27,3.05,26.66,3.1,70,3.2,276,498711.5,3.05,6,6,2,30
1322422852047,5,ACTIVE,2251402,Roger Federer,1.49,16080.3,1.48,11476.19,1.47,25336.56,1.5,7946.4,1.51,4392.99,1.52,1221.95,1.1538923E7,1.5,3,7,2,30
1322422853047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,24.76,2.56,40,2.54,10.27,3.05,26.66,3.1,70,3.2,276,498711.5,3.05,6,6,2,40
1322422853047,5,ACTIVE,2251402,Roger Federer,1.49,26051.54,1.48,11476.19,1.47,25336.56,1.5,2257.87,1.51,4392.99,1.52,1321.95,1.1539421E7,1.5,3,7,2,30
1322422854047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,24.76,2.86,9.58,2.56,40,3.05,26.66,3.1,70,3.2,276,498711.5,3.05,6,6,2,40
1322422854047,5,ACTIVE,2251402,Roger Federer,1.49,21948.29,1.48,11476.19,1.47,25336.56,1.5,2194.04,1.51,4392.99,1.52,1321.95,1.1550537E7,1.49,3,7,2,30
1322422855047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.98,216.2,2.86,9.58,2.56,40,3.05,26.66,3.1,70,3.2,276,498735.4,3,6,6,2,40
1322422855047,5,ACTIVE,2251402,Roger Federer,1.49,22850.02,1.48,11476.19,1.47,25336.56,1.5,1319.98,1.51,6479.98,1.52,1321.95,1.1550575E7,1.49,3,7,2,30
1322422856047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.98,216.2,2.56,40,2.54,10.27,3.05,43.78,3.1,70,3.2,276,498735.4,3,6,6,2,40
1322422856047,5,ACTIVE,2251402,Roger Federer,1.49,22891.01,1.48,11476.19,1.47,25336.56,1.5,1149.7,1.51,6479.98,1.52,1321.95,1.155092E7,1.5,3,7,2,30
1322422857047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.98,216.2,2.56,40,2.54,10.27,3,23.93,3.05,152.69,3.2,276,499068.4,3,6,6,2,40
1322422857047,5,ACTIVE,2251402,Roger Federer,1.5,464.55,1.49,22991.01,1.48,11476.19,1.51,6479.98,1.52,1321.95,1.53,150,1.1551695E7,1.5,3,7,2,30
1322422858047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.56,40,2.54,10.27,2.32,171.23,3,53.93,3.05,152.69,3.2,276,499068.4,3,6,6,2,40
1322422858047,5,ACTIVE,2251402,Roger Federer,1.5,283.42,1.49,23076.6,1.48,11476.19,1.51,6371.84,1.52,1321.95,1.53,150,1.1552445E7,1.51,3,7,2,30
1322422859047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.98,44.36,2.56,40,2.54,10.27,3,94.98,3.05,152.69,3.2,276,499108.4,3,6,6,2,40
1322422859047,5,ACTIVE,2251402,Roger Federer,1.5,10327.78,1.49,23074.89,1.48,11476.19,1.51,6371.84,1.52,1321.95,1.53,150,1.1552445E7,1.51,3,7,2,30
1322422860047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.98,35.8,2.56,40,2.54,10.27,3,106.82,3.05,152.69,3.2,276,499129.62,2.98,6,6,2,40
1322422860047,5,ACTIVE,2251402,Roger Federer,1.5,9867.45,1.49,23282.49,1.48,12407.36,1.51,8923.25,1.52,1221.95,1.53,150,1.1555717E7,1.51,3,7,2,30
1322422861047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.98,35.8,2.54,10.27,2.32,171.23,3,107.68,3.05,152.69,3.2,276,499133.03,3,6,6,2,40
1322422861047,5,ACTIVE,2251402,Roger Federer,1.5,12407.96,1.49,23282.49,1.48,12407.36,1.51,8923.25,1.52,1221.95,1.53,150,1.1555717E7,1.51,3,7,2,30
1322422862047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.98,35.8,2.96,8.56,2.54,10.27,3,181.81,3.05,57.78,3.2,276,499133.03,3,6,6,2,40
1322422862047,5,ACTIVE,2251402,Roger Federer,1.5,21819.07,1.49,23204.68,1.48,12407.36,1.51,7723.97,1.52,1221.95,1.53,150,1.1557551E7,1.5,3,7,2,30
1322422863047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.98,35.8,2.96,8.56,2.54,10.27,3,181.81,3.05,57.78,3.2,276,499133.03,3,6,6,2,40
1322422863047,5,ACTIVE,2251402,Roger Federer,1.5,31477.98,1.49,23204.68,1.48,12407.36,1.51,7723.97,1.52,1221.95,1.53,150,1.1557551E7,1.5,3,7,2,30
1322422864047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.98,35.8,2.96,8.56,2.54,10.27,3,201.15,3.05,57.78,3.2,276,499238.34,3,6,6,2,40
1322422864047,5,ACTIVE,2251402,Roger Federer,1.5,34200.62,1.49,23680.71,1.48,12407.36,1.51,6843.11,1.52,2173.15,1.53,150,1.1560342E7,1.5,3,7,2,30
1322422865047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.98,35.8,2.96,8.56,2.54,10.27,3,206.15,3.05,26.66,3.2,276,499238.34,3,6,6,2,40
1322422865047,5,ACTIVE,2251402,Roger Federer,1.5,35978.92,1.49,23678.71,1.48,12407.36,1.51,7719.81,1.52,2173.15,1.53,250,1.1560491E7,1.51,3,7,2,30
1322422866047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.98,34.09,2.96,8.56,2.94,220.66,3,256.15,3.05,26.66,3.2,276,499241.75,2.98,6,6,2,40
1322422866047,5,ACTIVE,2251402,Roger Federer,1.5,36400.24,1.49,23176.14,1.48,12835.44,1.51,6743.62,1.52,2173.15,1.53,250,1.1560541E7,1.51,3,7,2,30
1322422867047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.98,34.09,2.96,8.56,2.94,220.66,3,351.07,3.05,28.37,3.2,276,499241.75,2.98,6,6,2,40
1322422867047,5,ACTIVE,2251402,Roger Federer,1.5,36772.21,1.49,23199.6,1.48,12835.44,1.51,6743.62,1.52,2173.15,1.53,250,1.1560551E7,1.5,3,7,2,30
1322422868047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.98,34.09,2.96,8.56,2.94,220.66,3,354.78,3.05,28.37,3.2,276,499241.75,2.98,6,6,2,40
